gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass	max_expr	mean_expr	median_expr
14-3-3epsilon			4.688007966540631		5.1683601534614185		5.887216787897512								5.887216787897512	5.24786163596652	5.1683601534614185
14-3-3zeta			6.734817452392709		6.683519806993623		6.821730699255467								6.821730699255467	6.746689319547266	6.734817452392709
AANAT1			0.6434250401472233		5.588148236770925		5.85802888360265								5.85802888360265	4.029867386840266	5.588148236770925
AANAT2			3.2368691897566153		5.534835490365939		4.03391028513594								5.534835490365939	4.268538321752831	4.03391028513594
AANAT3			0.15363161762203414		0.19600218656158944		2.819250002440856								2.819250002440856	1.0562946022081598	0.19600218656158944
AANAT4			5.668797487862623		0.14759863953039573		1.7222601687151542								5.668797487862623	2.512885432036058	1.7222601687151542
ACYPI001297			0.0		0.06679107939985744		1.0953285624961717								1.0953285624961717	0.387373213965343	0.06679107939985744
ACYPI005491			2.787951723700838		3.441544566144881		4.098838905541777								4.098838905541777	3.4427783984624987	3.441544566144881
ACYPI009260			0.0		0.7683782593562356		3.7553227617929354								3.7553227617929354	1.507900340383057	0.7683782593562356
ACYPI20897			4.9214896934036405		4.711815719720063		4.628196190041267								4.9214896934036405	4.753833867721657	4.711815719720063
ACYPI21107			3.911391917928751		3.9794860320951937		3.9980207256562736								3.9980207256562736	3.9629662252267397	3.9794860320951937
ACYPI21111			0.7690143505911082		4.179746325111677		2.1616806965384825								4.179746325111677	2.3701471240804226	2.1616806965384825
ACYPI21874			0.7770803931921504		4.336719530643961		3.74928914356115								4.336719530643961	2.954363022465754	3.74928914356115
ACYPI22208			4.469537234729645		4.327608801153277		4.541222978164301								4.541222978164301	4.446123004682407	4.469537234729645
ACYPI22560			3.673341735020479		2.933512594598377		3.338063593554921								3.673341735020479	3.314972641057926	3.338063593554921
ACYPI23643			7.346714605697893		6.935771656091457		6.645006691118925								7.346714605697893	6.975830984302758	6.935771656091457
ACYPI24120			5.573891021898549		0.5433266580887719		2.228451549855157								5.573891021898549	2.7818897432808263	2.228451549855157
ACYPI24610			2.7693818968501427		0.23182988513036185		1.7777086699282871								2.7693818968501427	1.5929734839695973	1.7777086699282871
ACYPI24700			0.0		1.27595296807297		2.787214806871707								2.787214806871707	1.3543892583148924	1.27595296807297
ACYPI25200			3.1711971502253826		3.39237720436366		3.608457272602946								3.608457272602946	3.390677209063996	3.39237720436366
ACYPI25566			0.6466644848663267		4.870162472815213		3.8848866133965103								4.870162472815213	3.1339045236926837	3.8848866133965103
ACYPI25621			4.966937557661721		4.676937297796104		4.500793086668343								4.966937557661721	4.714889314042056	4.676937297796104
ACYPI26172			0.1830000307235292		1.7999464875677447		3.2925027013403887								3.2925027013403887	1.758483073210554	1.7999464875677447
ACYPI27127			3.841610071239055		3.7740184447314107		3.9673765921555577								3.9673765921555577	3.8610017027086747	3.841610071239055
ACYPI27183			4.333878332739166		4.083882576848799		4.095378894790506								4.333878332739166	4.171046601459491	4.095378894790506
ACYPI27259			1.457057270853401		2.4673164360999147		4.845539189600248								4.845539189600248	2.9233042988511877	2.4673164360999147
ACYPI30670			4.142394879720808		3.6284339630688547		3.756814185673457								4.142394879720808	3.842547676154373	3.756814185673457
ACYPI30763			1.5554127502329522		2.1878295078998597		2.8808348457408375								2.8808348457408375	2.2080257012912163	2.1878295078998597
ACYPI31067			2.2269481176808346		2.257640701108942		2.5735824425975746								2.5735824425975746	2.3527237537957837	2.257640701108942
ACYPI31162			1.721886022209317		6.107628449326748		4.139484327825024								6.107628449326748	3.989666266453696	4.139484327825024
ACYPI31358			3.35324840568458		3.162415346347547		3.3719380955321587								3.3719380955321587	3.2958672825214284	3.35324840568458
ACYPI31744			4.430107274288252		3.9584522516970213		4.198509929784136								4.430107274288252	4.195689818589803	4.198509929784136
ACYPI32014			2.37707981348815		2.2063211899588073		2.616083786240218								2.616083786240218	2.399828263229058	2.37707981348815
ACYPI34021			2.590931249097065		2.2527474038983972		2.4392012366194296								2.590931249097065	2.427626629871631	2.4392012366194296
ACYPI34361			4.000997547310408		3.7121795065320877		4.028475310497741								4.028475310497741	3.9138841214467455	4.000997547310408
ACYPI34668			3.4710559587594667		3.0970574014521004		3.342857651669574								3.4710559587594667	3.3036570039603803	3.342857651669574
ACYPI35350			0.0		1.0911694669889727		0.4462922905397043								1.0911694669889727	0.5124872525095591	0.4462922905397043
ACYPI35400			4.832872206790653		4.683321414880426		4.586864877663266								4.832872206790653	4.701019499778115	4.683321414880426
ACYPI37007			2.926048359293115		3.002326091180023		3.565914740996637								3.565914740996637	3.1647630638232584	3.002326091180023
ACYPI37037			0.0		0.3523550749606826		2.0198278566177605								2.0198278566177605	0.7907276438594811	0.3523550749606826
ACYPI37262			0.0		0.0		0.0								0.0	0.0	0.0
ACYPI37407			0.4802258867425224		3.3437941691649518		4.701120361386983								4.701120361386983	2.841713472431486	3.3437941691649518
ACYPI38240			6.140734708418722		5.776151508559223		5.536048057310063								6.140734708418722	5.8176447580960025	5.776151508559223
ACYPI38370			4.100180480454828		3.8002351098359974		6.965577571277699								6.965577571277699	4.955331053856175	4.100180480454828
ACYPI38370_1			3.7995747169879306		4.116696334125658		7.4450952879943575								7.4450952879943575	5.1204554463693155	4.116696334125658
ACYPI38480			7.172419906644269		5.734795679405711		5.434827060641003								7.172419906644269	6.11401421556366	5.734795679405711
ACYPI38600			2.5433164718337347		2.696341946180619		3.150667830455274								3.150667830455274	2.796775416156543	2.696341946180619
ACYPI38901			2.858625563622223		3.3388664473531127		3.8643082439791523								3.8643082439791523	3.3539334183181624	3.3388664473531127
ACYPI39568			2.0699959025840373		4.756457488170473		5.852456000597079								5.852456000597079	4.226303130450529	4.756457488170473
ACYPI40782			3.2286244019409263		2.875182179888385		3.408264743976983								3.408264743976983	3.1706904419354314	3.2286244019409263
ACYPI41475			7.7651260684845145		1.377184571796312		3.9240510495892953								7.7651260684845145	4.355453896623374	3.9240510495892953
ACYPI41887			3.485018195716714		3.1355905636124954		3.4896944440500306								3.4896944440500306	3.37010106779308	3.485018195716714
ACYPI44516			1.6490635588279026		6.193701584343432		4.200089655144236								6.193701584343432	4.014284932771857	4.200089655144236
ACYPI44516_1			0.9139691426635806		4.741481637150064		3.5969046847332025								4.741481637150064	3.0841184881822823	3.5969046847332025
ACYPI44516_2			3.6287373998124983		5.5111351432562685		4.141383371356561								5.5111351432562685	4.427085304808442	4.141383371356561
ACYPI44554			0.7952505657737242		2.0275489373122824		2.0350651858244233								2.0350651858244233	1.61928822963681	2.0275489373122824
ACYPI44617			1.9318455100988439		2.2664643276267715		2.6319168474900456								2.6319168474900456	2.27674222840522	2.2664643276267715
ACYPI45001			0.623603320130362		3.6204260378770043		4.121437667649652								4.121437667649652	2.7884890085523395	3.6204260378770043
ACYPI45536			1.3937632358577905		3.001587260348435		4.533598145537352								4.533598145537352	2.976316213914526	3.001587260348435
ACYPI46154			0.4121227509211192		1.7521359694438963		2.605231964546369								2.605231964546369	1.5898302283037946	1.7521359694438963
ACYPI46564			5.555032961280988		5.419593992607489		5.2223092475272015								5.555032961280988	5.398978733805227	5.419593992607489
ACYPI46913			4.472696743689367		0.20194927227836315		1.236052363643757								4.472696743689367	1.970232793203829	1.236052363643757
ACYPI47807			0.0		0.0		0.16511676119946686								0.16511676119946686	0.055038920399822285	0.0
ACYPI47916			3.635160451236679		3.368594881244399		3.254584442269395								3.635160451236679	3.419446591583491	3.368594881244399
ACYPI47960			3.990785782314001		5.962083033294144		4.6255721657312465								5.962083033294144	4.85948032711313	4.6255721657312465
ACYPI49991			3.643467913583194		4.04570228134438		3.9465591404581635								4.04570228134438	3.8785764451285796	3.9465591404581635
ACYPI50196			0.8339905242290251		5.85309550764074		5.92353848962492								5.92353848962492	4.203541507164895	5.85309550764074
ACYPI52223			4.79165850025815		4.5780476781116795		4.641423365392295								4.79165850025815	4.670376514587375	4.641423365392295
ACYPI52640			3.5336633575754366		3.6307161140136044		3.8570905861328657								3.8570905861328657	3.6738233525739687	3.6307161140136044
ACYPI53008			4.053784700418586		3.766566709690055		3.871084648067445								4.053784700418586	3.897145352725362	3.871084648067445
ACYPI53115			4.413388180026982		3.7339184452983356		3.9646503550540078								4.413388180026982	4.037318993459775	3.9646503550540078
ACYPI53166			2.7361803361682875		5.706973407080058		2.578822075611153								5.706973407080058	3.673991939619833	2.7361803361682875
