gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass	max_expr	mean_expr	median_expr
JAMg_model_1	2.1808134258123797	1.1986244272215636					3.5946539358515412	2.8089964984178564	2.5676266165568036						3.5946539358515412	2.470142980772029	2.5676266165568036
JAMg_model_10	0.07665960682048062	0.8061235716757794					4.175211653075351	0.0	0.0						4.175211653075351	1.0115989663143223	0.07665960682048062
JAMg_model_100	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_1000	0.0	0.0					1.6880331730614033	0.7331815049495153	0.0						1.6880331730614033	0.4842429356021837	0.0
JAMg_model_10000	0.14353611556277088	1.7952364176312916					1.9854437940095615	3.1580509329990574	3.2618338532429485						3.2618338532429485	2.0688202226891255	1.9854437940095615
JAMg_model_10001	2.7210878734195627	3.2428052975608916					4.363554469919768	4.899595172561638	2.6609365807474625						4.899595172561638	3.5775958788418643	3.2428052975608916
JAMg_model_10002	0.11074991671100982	0.6824446118468087					1.2670025315562152	2.0511935474539658	2.6041410761116413						2.6041410761116413	1.3431063367359282	1.2670025315562152
JAMg_model_10003	0.0	0.0					0.0	0.23909878688149577	0.2961352435163739						0.2961352435163739	0.10704680607957393	0.0
JAMg_model_10004	0.7509303575280939	1.6873684834242317					1.2688093904127364	2.189267895621056	1.381975297377793						2.189267895621056	1.4556702848727823	1.381975297377793
JAMg_model_10005	2.343416095473729	3.1272395878633734					3.6912006455634505	3.920870807928155	3.421649944763119						3.920870807928155	3.300875416318365	3.421649944763119
JAMg_model_10006	0.06324706256382794	0.0					0.0	0.0	0.2314775270640489						0.2314775270640489	0.058944917925575366	0.0
JAMg_model_10007	0.0	0.0					0.0	0.0	0.12116265164859791						0.12116265164859791	0.02423253032971958	0.0
JAMg_model_10008	0.213886839851485	0.0967200944982285					0.7347990706216139	0.3866366261782791	0.12994873255525463						0.7347990706216139	0.3123982727409722	0.213886839851485
JAMg_model_10009	0.23731821442546125	0.32158772411905723					1.2510596615485037	2.1060806123495275	2.5975029985496634						2.5975029985496634	1.3027098421984427	1.2510596615485037
JAMg_model_1001	0.5314167636338183	1.7375121669293492					2.1423788401380817	2.920689225891862	2.6250200521329976						2.920689225891862	1.9914034097452216	2.1423788401380817
JAMg_model_10010	0.0	0.0					0.5826610513595756	0.7606595566542341	0.9680163927778308						0.9680163927778308	0.4622674001583281	0.5826610513595756
JAMg_model_10011	2.7246031749043875	2.2910995863613173					2.660893042852523	2.6556997516318535	2.412031340669862						2.7246031749043875	2.5488653792839884	2.6556997516318535
JAMg_model_10012	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_10013	0.9409261720985106	2.3089520806415775					2.3844858580247794	4.718783437945022	4.457693644468038						4.718783437945022	2.962168238635585	2.3844858580247794
JAMg_model_10014	2.125962168109997	3.6808855629339634					3.2943460330426912	5.524802735763507	5.311071384681434						5.524802735763507	3.987413576906319	3.6808855629339634
JAMg_model_10015	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_10016	0.0	2.5488652371714946					3.6447369397436753	4.287079832589875	4.849409191282906						4.849409191282906	3.0660182401575904	3.6447369397436753
JAMg_model_10017	0.06016428058154785	0.3800898625769343					1.539191934708806	1.628360937307194	1.8264518359048871						1.8264518359048871	1.086851770215874	1.539191934708806
JAMg_model_10018	0.8336718754436956	0.5133588125323465					1.6427638818274097	1.8949772408486807	1.6855449779256917						1.8949772408486807	1.314063357715565	1.6427638818274097
JAMg_model_10019	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_1002	1.2451818759221929	2.2390622691945827					4.345643659829936	0.6688995689419526	0.6954173517702211						4.345643659829936	1.838840945131777	1.2451818759221929
JAMg_model_10020	1.939599564852006	4.4077737520542035					3.984540401142715	2.912877889737781	3.863385045675034						4.4077737520542035	3.421635330692348	3.863385045675034
JAMg_model_10021	0.0193427176323729	0.8253287250492597					0.09519835537038772	0.0	0.0						0.8253287250492597	0.18797395961040406	0.0193427176323729
JAMg_model_10022	0.0	0.0					0.21972973085436248	0.17937430123327452	3.9078658162791453						3.9078658162791453	0.8613939696733566	0.17937430123327452
JAMg_model_10023	0.08347726436392502	0.04653906090807594					0.016532580634360264	0.19615131661859406	2.723731405815687						2.723731405815687	0.6132863256681285	0.08347726436392502
JAMg_model_10024	0.0	0.46196893738400535					1.0697204089842685	0.2482310127707751	0.07646369525794562						1.0697204089842685	0.3712768108793989	0.2482310127707751
JAMg_model_10025	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_10026	0.7236378300503488	0.29523869909541756					0.6213358767356298	1.3890682603017843	2.040789002085384						2.040789002085384	1.0140139336537128	0.7236378300503488
JAMg_model_10027	3.522216745126045	2.722842060147024					2.7040774200475783	2.2929373528556893	2.7253107765913454						3.522216745126045	2.793476870953536	2.722842060147024
JAMg_model_10028	0.1969823108176204	0.0					0.23594881287268527	0.6748391058634272	0.9409614905671954						0.9409614905671954	0.40974634402418564	0.23594881287268527
JAMg_model_10029	2.3059908368588773	1.5322414835964606					2.5494032950487893	2.7117291255532887	2.343082298776148						2.7117291255532887	2.2884894079667126	2.343082298776148
JAMg_model_1003	0.9349295449463063	0.8346397983650876					1.6742594560170405	2.478104735798234	2.7060951579167654						2.7060951579167654	1.7256057386086865	1.6742594560170405
JAMg_model_10030	0.19394128550599682	0.06592256290973283					0.0	0.0	0.0						0.19394128550599682	0.051972769683145924	0.0
JAMg_model_10031	0.6528162113003863	0.6684548179695425					1.9481338177276912	3.149059914777879	2.026760376750623						3.149059914777879	1.6890450277052245	1.9481338177276912
JAMg_model_10032	2.5775608814400717	2.0054918070059036					1.8059739629291651	2.5656077560542228	1.4811273816472867						2.5775608814400717	2.08715235781533	2.0054918070059036
JAMg_model_10034	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_10035	1.0927380691743063	2.5503428928526355					3.099882604733888	3.9233509710650174	4.235401672751147						4.235401672751147	2.980343242115399	3.099882604733888
JAMg_model_10036	0.5852286738085214	2.3048359578959445					2.4983749190963906	3.210513034006314	2.6423015258011504						3.210513034006314	2.248250822121664	2.4983749190963906
JAMg_model_10037	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_10038	2.849865685689422	3.049079277635383					3.5469152335032703	4.541661315911217	3.711625673709833						4.541661315911217	3.539829437289825	3.5469152335032703
JAMg_model_10039	1.9411208414660603	0.43792713527654553					1.6257858536781569	2.2059426310959287	2.520600517915625						2.520600517915625	1.7462753958864632	1.9411208414660603
JAMg_model_1004	0.03833955581738903	0.024241779272984702					0.05081858172932406	0.08630429373183898	0.11672469803686518						0.11672469803686518	0.06328578171768039	0.05081858172932406
JAMg_model_10040	0.0	0.0					0.0	0.0	0.0						0.0	0.0	0.0
JAMg_model_10041	1.604291592818485	0.9395090875499306					1.4136289683716334	1.8316660849169137	1.9959320713059905						1.9959320713059905	1.5570055609925908	1.604291592818485
