gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass	max_expr	mean_expr	median_expr
evm_000001		2.443500176643545	1.9945060490193833		2.3454754845946284		1.877503688817181						0.690838502462992		2.443500176643545	1.8703647803075456	1.9945060490193833
evm_000002		4.489200741319553	4.297452811224996		5.299131394966733		4.221038141438999						4.399702314784653		5.299131394966733	4.541305080746987	4.399702314784653
evm_000003		0.07884511815300678	0.10324455974796196		0.31447858645931015		0.06923114241930381						0.30918729610279705		0.31447858645931015	0.17499734057647595	0.10324455974796196
evm_000004		0.14547667045901375	5.169078328852208		3.8881426770349097		1.7421192242295713						5.922406279636511		5.922406279636511	3.373444636042443	3.8881426770349097
evm_000005		0.02980962995051796	2.7199106850298205		0.24475852101884016		3.1236841727537774						1.1872645174253804		3.1236841727537774	1.4610855052356675	1.1872645174253804
evm_000006		0.1211259662695406	1.754199593894604		1.1589358128257703		0.9846453798447998						2.1251518485084437		2.1251518485084437	1.2288117202686317	1.1589358128257703
evm_000007		3.6662778976605024	3.090714600586748		4.673031744932891		3.180565388031057						3.288044310493467		4.673031744932891	3.5797267883409334	3.288044310493467
evm_000008		0.11796483975857326	0.07815836459990583		0.25305736833658315		0.13533389600831788						0.1652275938827643		0.25305736833658315	0.14994841251722887	0.13533389600831788
evm_000009		2.4180538174354926	1.8647620712484683		3.1392737011810663		2.008595710025626						2.0188587855912523		3.1392737011810663	2.2899088170963813	2.0188587855912523
evm_000010		0.24288155873121045	1.1594527883929517		0.6615302070981562		0.59991530867958						0.0		1.1594527883929517	0.5327559725803797	0.59991530867958
evm_000011		0.04119429944112814	0.3627167752493342		0.0		0.18636824429844956						0.0		0.3627167752493342	0.11805586379778239	0.04119429944112814
evm_000012		2.5786001799834777	4.708311185119913		2.6560239037888382		2.5781859781151266						4.1274623479239025		4.708311185119913	3.329716718986252	2.6560239037888382
evm_000013		0.858571810700127	0.6852235100236698		1.8317705805821858		1.0004283623297896						0.0		1.8317705805821858	0.8751988527271545	0.858571810700127
evm_000014		2.1817443389867277	1.6978695532545605		2.630895743743066		1.037393051285367						0.9847119417568126		2.630895743743066	1.7065229258053065	1.6978695532545605
